customer_id,customer_city,customer_state_province,customer_country,birthdate,marital_status,yearly_income,gender,num_children_at_home,education,acct_open_date,member_card
1760,Newton,British Columbia,Canada,1929.04.21,M,$30K - $50K,F,2,Bachelors Degree,1991.06.07,Bronze
1761,Lincoln Acres,Washington,USA,1928.09.22,S,$30K - $50K,F,0,Partial College,1991.08.26,Bronze
1762,Lincoln Acres,Washington,USA,1953.10.12,S,$30K - $50K,M,0,Partial College,1994.02.11,Normal
1763,Beaverton,Oregon,USA,1961.06.17,M,$50K - $70K,M,2,Bachelors Degree,1992.09.05,Bronze
1764,Tlaxiaco,Oaxaca,Mexico,1935.04.03,S,$10K - $30K,M,0,Partial High School,1991.03.21,Normal
1765,Walla Walla,Washington,USA,1920.04.15,S,$110K - $130K,M,0,Bachelors Degree,1992.10.26,Bronze
1766,Haney,British Columbia,Canada,1950.03.28,S,$30K - $50K,F,0,Partial High School,1993.10.05,Bronze
1767,Vancouver,British Columbia,Canada,1925.04.27,S,$70K - $90K,M,0,Bachelors Degree,1992.07.07,Bronze
1768,Mexico City,Mexico DF,Mexico,1979.09.15,S,$30K - $50K,F,0,High School Degree,1992.12.11,Golden
1769,Langley,British Columbia,Canada,1953.04.07,S,$30K - $50K,F,0,High School Degree,1990.03.07,Bronze
1770,Hidalgo,Zacatecas,Mexico,1918.02.16,S,$30K - $50K,M,0,High School Degree,1994.12.18,Bronze
1771,Sedro Woolley,Washington,USA,1942.12.20,M,$110K - $130K,M,4,High School Degree,1993.07.17,Golden
1772,Marysville,Washington,USA,1938.10.11,S,$30K - $50K,F,0,High School Degree,1993.05.04,Bronze
1773,Lebanon,Oregon,USA,1938.02.21,M,$30K - $50K,M,1,High School Degree,1991.02.02,Normal
1774,Oakland,Washington,USA,1920.02.11,S,$90K - $110K,F,0,Bachelors Degree,1992.11.05,Bronze
1775,Colma,Washington,USA,1911.07.08,M,$50K - $70K,M,0,Bachelors Degree,1992.05.26,Bronze
1776,Santa Cruz,Washington,USA,1918.10.28,M,$50K - $70K,M,2,Bachelors Degree,1990.05.13,Bronze
1777,Burnaby,British Columbia,Canada,1949.01.27,S,$10K - $30K,M,0,Partial High School,1993.07.13,Normal
1778,Westminster,British Columbia,Canada,1948.02.24,M,$30K - $50K,M,0,High School Degree,1993.09.23,Bronze
1779,Bellingham,Washington,USA,1918.05.27,S,$30K - $50K,M,0,High School Degree,1993.12.14,Bronze
1780,Lemon Grove,Washington,USA,1924.11.10,S,$50K - $70K,F,0,Bachelors Degree,1994.03.28,Bronze
1781,Port Hammond,British Columbia,Canada,1941.07.19,S,$30K - $50K,M,0,Partial High School,1993.07.19,Bronze
1782,Cliffside,British Columbia,Canada,1914.03.03,M,$50K - $70K,F,0,Bachelors Degree,1992.07.06,Bronze
1783,El Cajon,Washington,USA,1933.04.11,M,$30K - $50K,M,1,High School Degree,1993.07.04,Bronze
1784,Burnaby,British Columbia,Canada,1961.07.07,M,$50K - $70K,F,5,Bachelors Degree,1993.11.17,Golden
1785,Bremerton,Washington,USA,1939.02.05,S,$70K - $90K,F,0,High School Degree,1992.10.10,Bronze
1786,San Diego,Washington,USA,1948.11.22,S,$30K - $50K,M,0,High School Degree,1993.04.18,Bronze
1787,Hidalgo,Zacatecas,Mexico,1934.06.23,M,$10K - $30K,F,1,Partial High School,1991.07.14,Normal
1788,Acapulco,Guerrero,Mexico,1962.01.11,M,$30K - $50K,F,4,High School Degree,1992.02.26,Golden
1789,Concord,Washington,USA,1940.06.26,M,$130K - $150K,M,3,Bachelors Degree,1993.06.21,Golden
1790,La Mesa,Washington,USA,1954.02.14,S,$10K - $30K,M,0,Partial High School,1992.09.07,Normal
1791,Albany,Oregon,USA,1919.06.19,S,$110K - $130K,M,0,Bachelors Degree,1994.11.26,Bronze
1792,Santa Anita,Mexico DF,Mexico,1958.06.09,S,$10K - $30K,M,0,Partial High School,1994.02.08,Normal
1793,Salem,Oregon,USA,1963.08.16,S,$50K - $70K,F,0,Partial College,1991.11.05,Bronze
1794,Salem,Oregon,USA,1913.02.27,S,$70K - $90K,F,0,Bachelors Degree,1993.09.12,Bronze
1795,Lincoln Acres,Washington,USA,1927.04.10,S,$50K - $70K,M,0,Bachelors Degree,1991.12.12,Bronze
1796,Sedro Woolley,Washington,USA,1964.07.18,S,$30K - $50K,F,0,Bachelors Degree,1994.11.22,Golden
1797,Tlaxiaco,Oaxaca,Mexico,1943.10.24,S,$70K - $90K,F,0,High School Degree,1991.03.22,Bronze
1798,Port Orchard,Washington,USA,1979.06.16,S,$10K - $30K,M,0,Partial High School,1992.10.06,Normal
1799,Port Hammond,British Columbia,Canada,1960.03.20,S,$70K - $90K,M,0,Graduate Degree,1991.11.02,Bronze
1800,W. Linn,Oregon,USA,1950.03.14,S,$50K - $70K,F,0,Partial College,1992.12.12,Bronze
1801,Altadena,Washington,USA,1960.06.09,M,$90K - $110K,F,1,Partial High School,1993.06.15,Bronze
1802,Yakima,Washington,USA,1943.02.08,M,$50K - $70K,F,0,Bachelors Degree,1993.11.05,Bronze
1803,Berkeley,Washington,USA,1931.05.09,S,$10K - $30K,F,0,Partial High School,1991.10.25,Bronze
1804,Mill Valley,Washington,USA,1921.08.21,S,$130K - $150K,M,0,High School Degree,1991.02.07,Silver
1805,Acapulco,Guerrero,Mexico,1915.04.25,S,$30K - $50K,F,0,High School Degree,1994.05.10,Bronze
1806,Sooke,British Columbia,Canada,1973.10.21,S,$50K - $70K,M,0,Bachelors Degree,1992.05.21,Bronze
1807,Marysville,Washington,USA,1970.11.24,M,$10K - $30K,F,0,Partial High School,1991.02.10,Normal
1808,La Mesa,Washington,USA,1971.08.11,S,$10K - $30K,M,0,Partial High School,1992.01.16,Normal
1809,Fremont,Washington,USA,1938.06.15,S,$70K - $90K,M,0,Bachelors Degree,1992.10.22,Bronze
1810,Bellingham,Washington,USA,1932.11.07,M,$50K - $70K,F,0,Bachelors Degree,1992.05.26,Golden
1811,Lake Oswego,Oregon,USA,1966.07.04,S,$30K - $50K,M,0,Partial High School,1992.04.23,Bronze
1812,Camacho,Zacatecas,Mexico,1977.09.20,S,$30K - $50K,M,0,High School Degree,1992.10.04,Silver
1813,Olympia,Washington,USA,1918.09.24,S,$30K - $50K,F,0,Partial High School,1992.10.27,Bronze
1814,Richmond,British Columbia,Canada,1928.04.23,M,$30K - $50K,M,1,Partial High School,1990.03.09,Bronze
1815,Mexico City,Mexico DF,Mexico,1941.08.25,M,$30K - $50K,M,4,Partial High School,1991.03.14,Golden
1816,Anacortes,Washington,USA,1946.08.03,M,$50K - $70K,M,3,Bachelors Degree,1990.11.21,Golden
1817,Woodland Hills,Washington,USA,1929.09.05,S,$50K - $70K,M,0,Bachelors Degree,1990.06.19,Bronze
1818,Portland,Oregon,USA,1932.11.18,M,$30K - $50K,M,3,Partial College,1994.06.21,Golden
1819,Santa Monica,Washington,USA,1924.02.24,S,$70K - $90K,M,0,Graduate Degree,1991.05.22,Silver
1820,Arcadia,Washington,USA,1958.04.17,S,$70K - $90K,M,0,Bachelors Degree,1992.04.02,Bronze
1821,Woodburn,Oregon,USA,1914.08.19,S,$30K - $50K,M,0,High School Degree,1993.04.03,Golden
1822,Long Beach,Washington,USA,1922.08.01,M,$130K - $150K,M,2,Bachelors Degree,1993.11.10,Bronze
1823,La Cruz,Sinaloa,Mexico,1967.10.09,S,$10K - $30K,M,0,Bachelors Degree,1990.08.08,Normal
1824,Oakland,Washington,USA,1930.04.21,M,$10K - $30K,M,5,Partial High School,1991.12.24,Normal
1825,Yakima,Washington,USA,1930.09.22,M,$30K - $50K,M,5,High School Degree,1991.03.16,Golden
1826,West Covina,Washington,USA,1955.10.11,S,$30K - $50K,M,0,Partial College,1994.08.02,Bronze
1827,Lynnwood,Washington,USA,1963.06.16,M,$30K - $50K,M,4,Partial High School,1992.10.20,Golden
1828,National City,Washington,USA,1948.07.14,S,$110K - $130K,M,0,High School Degree,1994.01.25,Bronze
1829,Beaverton,Oregon,USA,1921.04.14,S,$50K - $70K,M,0,Bachelors Degree,1992.12.03,Bronze
1830,Royal Oak,British Columbia,Canada,1937.06.13,M,$30K - $50K,F,1,Bachelors Degree,1992.12.09,Bronze
1831,Chula Vista,Washington,USA,1924.10.23,M,$50K - $70K,M,2,Bachelors Degree,1991.09.11,Bronze
1832,Yakima,Washington,USA,1978.03.12,S,$10K - $30K,F,0,Partial High School,1992.02.15,Normal
1833,Renton,Washington,USA,1924.02.12,S,$10K - $30K,F,0,Partial High School,1994.04.11,Normal
1834,Guadalajara,Jalisco,Mexico,1971.03.05,M,$50K - $70K,M,1,High School Degree,1993.02.22,Bronze
1835,Portland,Oregon,USA,1925.02.09,S,$30K - $50K,M,0,High School Degree,1992.09.20,Bronze
1836,Orizaba,Veracruz,Mexico,1921.11.26,M,$30K - $50K,F,3,Partial College,1992.06.21,Golden
1837,Novato,Washington,USA,1979.11.26,M,$150K +,M,2,High School Degree,1994.11.08,Golden
1838,Coronado,Washington,USA,1961.11.16,S,$10K - $30K,M,0,Partial High School,1992.06.23,Golden
1839,Oregon City,Oregon,USA,1952.05.13,M,$70K - $90K,F,3,High School Degree,1991.11.18,Golden
1840,Shawnee,British Columbia,Canada,1959.08.06,M,$70K - $90K,F,3,Partial High School,1993.11.05,Bronze
1841,Ballard,Washington,USA,1932.02.16,M,$50K - $70K,M,1,Partial High School,1992.10.21,Bronze
1842,Ballard,Washington,USA,1919.11.02,M,$90K - $110K,F,2,Bachelors Degree,1992.12.04,Bronze
1843,Victoria,British Columbia,Canada,1959.03.05,M,$50K - $70K,M,2,Bachelors Degree,1993.07.06,Silver
1844,Port Orchard,Washington,USA,1911.03.23,M,$30K - $50K,M,1,Partial College,1993.09.20,Bronze
1845,Camacho,Zacatecas,Mexico,1916.07.21,S,$30K - $50K,F,0,Partial College,1991.05.25,Bronze
1846,Colma,Washington,USA,1920.06.15,S,$90K - $110K,M,0,Partial College,1990.04.12,Bronze
1847,Beaverton,Oregon,USA,1927.04.11,M,$50K - $70K,F,0,Bachelors Degree,1991.09.11,Golden
1848,Lake Oswego,Oregon,USA,1955.07.08,S,$50K - $70K,M,0,Bachelors Degree,1994.10.13,Bronze
1849,Long Beach,Washington,USA,1933.02.05,S,$70K - $90K,F,0,Bachelors Degree,1990.11.17,Normal
1850,Spokane,Washington,USA,1942.11.23,S,$130K - $150K,M,0,Bachelors Degree,1991.06.25,Bronze
1851,Fremont,Washington,USA,1980.09.10,S,$30K - $50K,F,0,High School Degree,1992.09.21,Bronze
1852,Berkeley,Washington,USA,1950.07.09,S,$30K - $50K,F,0,Partial College,1994.04.05,Normal
1853,Hidalgo,Zacatecas,Mexico,1970.03.06,S,$10K - $30K,F,0,Bachelors Degree,1990.07.28,Normal
1854,Oak Bay,British Columbia,Canada,1914.10.20,M,$10K - $30K,F,3,Partial High School,1990.11.14,Normal
1855,Sedro Woolley,Washington,USA,1949.04.26,S,$10K - $30K,M,0,Partial High School,1993.11.16,Silver
1856,Coronado,Washington,USA,1918.04.15,S,$30K - $50K,F,0,High School Degree,1993.08.27,Bronze
1857,Colma,Washington,USA,1923.06.22,M,$50K - $70K,M,2,Bachelors Degree,1994.06.24,Bronze
1858,Daly City,Washington,USA,1955.03.17,S,$50K - $70K,M,0,Bachelors Degree,1992.04.04,Bronze
1859,West Covina,Washington,USA,1956.02.17,S,$50K - $70K,M,0,Partial High School,1990.07.04,Bronze
1860,Langford,British Columbia,Canada,1936.08.09,S,$70K - $90K,M,0,Bachelors Degree,1993.06.15,Bronze
1861,Everett,Washington,USA,1973.08.04,M,$50K - $70K,F,2,High School Degree,1990.09.14,Silver
1862,Puyallup,Washington,USA,1939.04.22,S,$30K - $50K,F,0,High School Degree,1991.02.15,Silver
1863,San Andres,Mexico DF,Mexico,1920.12.27,M,$10K - $30K,F,3,Partial High School,1994.06.22,Normal
1864,Burien,Washington,USA,1972.11.06,S,$130K - $150K,M,0,High School Degree,1994.10.18,Bronze
1865,Downey,Washington,USA,1924.05.12,S,$30K - $50K,F,0,High School Degree,1991.05.09,Bronze
1866,Port Hammond,British Columbia,Canada,1965.10.27,M,$30K - $50K,F,1,High School Degree,1991.09.25,Bronze
1867,San Carlos,Washington,USA,1913.02.25,M,$110K - $130K,M,0,High School Degree,1990.09.18,Bronze
1868,Beverly Hills,Washington,USA,1915.08.21,M,$10K - $30K,M,4,Partial High School,1994.11.27,Normal
1869,Milwaukie,Oregon,USA,1979.04.26,S,$50K - $70K,F,0,Bachelors Degree,1992.12.20,Bronze
1870,Tlaxiaco,Oaxaca,Mexico,1955.07.10,M,$10K - $30K,F,0,Partial High School,1993.11.03,Normal
1871,Hidalgo,Zacatecas,Mexico,1943.03.11,M,$30K - $50K,F,0,Partial High School,1993.01.03,Bronze
1872,Pomona,Washington,USA,1943.11.25,S,$10K - $30K,M,0,Partial High School,1991.05.12,Bronze
1873,Vancouver,British Columbia,Canada,1911.09.03,S,$110K - $130K,F,0,High School Degree,1992.11.09,Bronze
1874,Tacoma,Washington,USA,1974.02.22,S,$50K - $70K,M,0,Bachelors Degree,1993.09.24,Bronze
1875,Royal Oak,British Columbia,Canada,1950.01.03,M,$50K - $70K,M,0,Bachelors Degree,1993.08.21,Bronze
1876,Fremont,Washington,USA,1962.03.19,M,$30K - $50K,F,0,Partial College,1994.03.01,Bronze
1877,Westminster,British Columbia,Canada,1972.03.22,M,$70K - $90K,F,0,Bachelors Degree,1993.03.25,Bronze
1878,Grossmont,Washington,USA,1962.06.24,S,$70K - $90K,F,0,Bachelors Degree,1992.06.07,Bronze
1879,Mill Valley,Washington,USA,1975.10.25,S,$70K - $90K,M,0,High School Degree,1992.04.27,Silver
1880,Victoria,British Columbia,Canada,1928.07.16,S,$30K - $50K,M,0,Partial College,1992.04.19,Bronze
1881,Port Hammond,British Columbia,Canada,1911.08.19,M,$30K - $50K,M,0,High School Degree,1992.10.17,Bronze
1882,La Cruz,Sinaloa,Mexico,1914.10.04,S,$50K - $70K,M,0,Bachelors Degree,1993.02.28,Silver
1883,Seattle,Washington,USA,1976.01.11,M,$70K - $90K,M,1,Bachelors Degree,1991.12.02,Bronze
1884,Ballard,Washington,USA,1940.03.04,S,$10K - $30K,F,0,Partial High School,1992.11.08,Normal
1885,Mill Valley,Washington,USA,1961.02.04,M,$70K - $90K,F,2,Partial College,1993.11.09,Bronze
1886,Edmonds,Washington,USA,1911.05.23,S,$110K - $130K,F,0,Partial High School,1993.07.16,Silver
1887,Lake Oswego,Oregon,USA,1940.02.24,M,$30K - $50K,M,5,High School Degree,1990.04.14,Golden
1888,Sooke,British Columbia,Canada,1972.06.08,M,$10K - $30K,F,3,Partial High School,1994.05.20,Normal
1889,El Cajon,Washington,USA,1914.04.20,M,$130K - $150K,F,1,Partial College,1991.10.22,Golden
1890,El Cajon,Washington,USA,1939.05.10,M,$50K - $70K,M,3,Bachelors Degree,1994.04.08,Golden
1891,Mexico City,Mexico DF,Mexico,1927.07.17,S,$10K - $30K,M,0,Partial High School,1992.11.02,Normal
1892,Renton,Washington,USA,1913.09.14,S,$50K - $70K,M,0,Bachelors Degree,1992.02.10,Bronze
1893,Salem,Oregon,USA,1955.06.15,S,$30K - $50K,M,0,Partial College,1993.10.04,Bronze
1894,Acapulco,Guerrero,Mexico,1915.05.28,S,$10K - $30K,F,0,Partial High School,1991.02.21,Normal
1895,Long Beach,Washington,USA,1972.09.10,S,$50K - $70K,M,0,High School Degree,1993.07.12,Bronze
1896,Walla Walla,Washington,USA,1957.02.26,M,$10K - $30K,F,3,Partial High School,1990.03.27,Normal
1897,Lebanon,Oregon,USA,1972.12.26,S,$130K - $150K,F,0,Graduate Degree,1992.05.23,Bronze
1898,Los Angeles,Washington,USA,1944.07.17,S,$70K - $90K,M,0,Partial High School,1991.03.07,Bronze
1899,Downey,Washington,USA,1967.06.21,S,$150K +,M,0,Bachelors Degree,1991.10.05,Silver
1900,West Covina,Washington,USA,1963.05.11,S,$130K - $150K,F,0,High School Degree,1994.05.09,Bronze
1901,Santa Monica,Washington,USA,1952.05.10,M,$30K - $50K,M,2,High School Degree,1992.09.28,Silver
1902,Spring Valley,Washington,USA,1934.04.27,S,$50K - $70K,M,0,Bachelors Degree,1990.05.17,Bronze
1903,Metchosin,British Columbia,Canada,1937.01.09,M,$10K - $30K,F,1,Partial High School,1994.10.12,Normal
1904,Guadalajara,Jalisco,Mexico,1931.02.18,S,$30K - $50K,M,0,High School Degree,1992.10.26,Silver
1905,Lakewood,Washington,USA,1975.07.27,M,$30K - $50K,M,1,High School Degree,1991.09.15,Bronze
1906,Bellflower,Washington,USA,1962.05.14,M,$50K - $70K,M,1,Bachelors Degree,1991.10.24,Bronze
1907,Novato,Washington,USA,1932.07.16,M,$10K - $30K,M,1,Partial High School,1991.05.27,Normal
1908,Seattle,Washington,USA,1950.06.11,S,$10K - $30K,F,0,Partial High School,1991.05.02,Normal
1909,Metchosin,British Columbia,Canada,1954.10.09,M,$90K - $110K,F,1,High School Degree,1991.12.04,Bronze
1910,Mexico City,Mexico DF,Mexico,1958.09.03,S,$10K - $30K,F,0,Partial High School,1993.11.21,Normal
1911,Portland,Oregon,USA,1973.08.22,S,$50K - $70K,M,0,Bachelors Degree,1993.02.09,Bronze
1912,Port Hammond,British Columbia,Canada,1920.09.08,S,$50K - $70K,F,0,Bachelors Degree,1992.06.21,Bronze
1913,Marysville,Washington,USA,1979.07.16,M,$70K - $90K,M,3,Partial High School,1992.04.15,Silver
1914,Imperial Beach,Washington,USA,1976.01.23,S,$70K - $90K,M,0,Bachelors Degree,1993.01.07,Golden
1915,Oregon City,Oregon,USA,1974.11.08,S,$150K +,M,0,High School Degree,1990.04.02,Silver
1916,Albany,Oregon,USA,1932.06.23,S,$10K - $30K,M,0,Partial High School,1992.10.14,Normal
1917,Yakima,Washington,USA,1958.11.28,M,$70K - $90K,M,0,Bachelors Degree,1992.03.09,Bronze
1918,Glendale,Washington,USA,1973.07.15,M,$30K - $50K,F,0,High School Degree,1992.03.11,Bronze
1919,San Diego,Washington,USA,1937.11.21,M,$110K - $130K,F,4,Partial College,1991.02.22,Normal
1920,Downey,Washington,USA,1976.12.11,S,$150K +,M,0,Bachelors Degree,1991.09.07,Silver
1921,Marysville,Washington,USA,1970.10.06,M,$30K - $50K,F,3,High School Degree,1992.08.04,Golden
1922,Everett,Washington,USA,1931.07.01,S,$50K - $70K,M,0,High School Degree,1994.06.11,Bronze
1923,Oregon City,Oregon,USA,1933.07.01,S,$30K - $50K,F,0,High School Degree,1992.08.10,Bronze
1924,Daly City,Washington,USA,1912.01.20,S,$50K - $70K,M,0,Bachelors Degree,1991.07.21,Bronze
1925,Walla Walla,Washington,USA,1961.05.26,S,$70K - $90K,F,0,Bachelors Degree,1992.08.09,Bronze
1926,Imperial Beach,Washington,USA,1927.11.17,M,$30K - $50K,F,1,Partial College,1992.04.21,Bronze
1927,Richmond,Washington,USA,1966.06.11,S,$30K - $50K,F,0,Partial College,1991.05.17,Bronze
1928,Los Angeles,Washington,USA,1957.06.05,M,$10K - $30K,F,2,Partial High School,1992.05.27,Normal
1929,Newton,British Columbia,Canada,1978.11.10,S,$30K - $50K,F,0,High School Degree,1993.03.02,Silver
1930,Merida,Yucatan,Mexico,1941.04.11,S,$10K - $30K,F,0,Partial High School,1992.05.08,Normal
1931,Everett,Washington,USA,1971.10.20,M,$110K - $130K,M,0,High School Degree,1992.07.12,Bronze
1932,Edmonds,Washington,USA,1961.02.05,M,$30K - $50K,M,1,High School Degree,1991.10.21,Silver
1933,San Diego,Washington,USA,1955.09.10,S,$30K - $50K,M,0,High School Degree,1994.10.13,Bronze
1934,Sedro Woolley,Washington,USA,1932.01.22,M,$110K - $130K,F,1,Graduate Degree,1991.10.23,Bronze
1935,Pomona,Washington,USA,1929.02.25,S,$90K - $110K,F,0,High School Degree,1991.11.24,Bronze
1936,Port Hammond,British Columbia,Canada,1923.04.09,S,$10K - $30K,M,0,Partial High School,1991.06.26,Normal
1937,Chula Vista,Washington,USA,1961.02.13,M,$10K - $30K,F,2,Partial High School,1994.01.21,Normal
1938,Chula Vista,Washington,USA,1942.04.21,S,$70K - $90K,M,0,Bachelors Degree,1990.10.09,Bronze
1939,Tixapan,Mexico DF,Mexico,1918.03.02,M,$10K - $30K,F,5,High School Degree,1993.09.09,Normal
1940,Corvallis,Oregon,USA,1929.05.18,M,$90K - $110K,F,1,Bachelors Degree,1993.04.16,Bronze
1941,Ballard,Washington,USA,1940.05.22,S,$130K - $150K,F,0,High School Degree,1993.04.13,Bronze
1942,Hidalgo,Zacatecas,Mexico,1938.08.11,S,$90K - $110K,F,0,High School Degree,1991.07.22,Silver
1943,Redwood City,Washington,USA,1955.04.09,M,$30K - $50K,M,0,Partial High School,1992.05.15,Bronze
1944,Imperial Beach,Washington,USA,1978.11.27,M,$30K - $50K,M,0,High School Degree,1991.02.23,Bronze
1945,Santa Cruz,Washington,USA,1961.02.03,S,$70K - $90K,F,0,Bachelors Degree,1991.08.21,Bronze
1946,Santa Anita,Mexico DF,Mexico,1976.07.26,S,$50K - $70K,M,0,Bachelors Degree,1991.12.21,Bronze
1947,Merida,Yucatan,Mexico,1956.06.22,M,$90K - $110K,M,0,Bachelors Degree,1993.10.22,Silver
1948,Acapulco,Guerrero,Mexico,1920.08.15,M,$130K - $150K,M,1,Partial High School,1990.09.02,Golden
1949,Concord,Washington,USA,1940.04.02,M,$70K - $90K,F,2,High School Degree,1991.09.02,Bronze
1950,Lemon Grove,Washington,USA,1960.07.22,S,$50K - $70K,F,0,Bachelors Degree,1990.05.10,Bronze
1951,Sooke,British Columbia,Canada,1919.04.22,S,$90K - $110K,M,0,Bachelors Degree,1992.03.08,Bronze
1952,Santa Anita,Mexico DF,Mexico,1963.11.17,M,$30K - $50K,F,1,Partial High School,1992.04.13,Bronze
1953,Burbank,Washington,USA,1963.06.19,S,$70K - $90K,F,0,Bachelors Degree,1993.09.16,Silver
1954,Salem,Oregon,USA,1918.07.08,M,$70K - $90K,F,3,Bachelors Degree,1991.11.17,Golden
1955,San Jose,Washington,USA,1926.02.13,M,$50K - $70K,F,3,Bachelors Degree,1994.09.23,Golden
1956,Everett,Washington,USA,1970.01.27,S,$30K - $50K,M,0,High School Degree,1992.03.24,Bronze
1957,Lebanon,Oregon,USA,1942.08.27,M,$130K - $150K,M,2,Partial College,1993.11.18,Bronze
1958,San Andres,Mexico DF,Mexico,1914.11.24,S,$150K +,F,0,High School Degree,1990.03.08,Silver
1959,Redmond,Washington,USA,1959.01.23,S,$30K - $50K,M,0,Bachelors Degree,1993.08.26,Bronze
1960,Newton,British Columbia,Canada,1944.05.11,M,$90K - $110K,F,1,Partial High School,1990.04.14,Bronze
1961,Anacortes,Washington,USA,1959.04.11,M,$70K - $90K,F,5,Partial College,1992.06.10,Bronze
1962,Lincoln Acres,Washington,USA,1937.05.05,S,$30K - $50K,M,0,Partial High School,1991.04.21,Bronze
1963,Milwaukie,Oregon,USA,1930.03.11,S,$30K - $50K,M,0,Partial College,1994.08.09,Silver
1964,Beaverton,Oregon,USA,1926.02.02,S,$30K - $50K,F,0,Partial High School,1994.06.23,Bronze
1965,Olympia,Washington,USA,1915.02.01,M,$30K - $50K,F,1,High School Degree,1991.05.08,Bronze
1966,Arcadia,Washington,USA,1967.01.18,S,$30K - $50K,F,0,Partial High School,1993.09.13,Bronze
1967,Los Angeles,Washington,USA,1970.09.27,S,$30K - $50K,M,0,High School Degree,1993.06.19,Bronze
1968,San Jose,Washington,USA,1976.02.19,S,$50K - $70K,M,0,Bachelors Degree,1990.03.22,Bronze
1969,Kirkland,Washington,USA,1938.04.18,M,$10K - $30K,F,4,Partial High School,1993.05.22,Normal
1970,Bremerton,Washington,USA,1925.02.04,S,$30K - $50K,F,0,High School Degree,1994.06.04,Normal
1971,Kirkland,Washington,USA,1977.07.18,M,$50K - $70K,F,1,Bachelors Degree,1994.09.23,Silver
1972,Hidalgo,Zacatecas,Mexico,1913.03.01,S,$50K - $70K,F,0,Bachelors Degree,1990.12.09,Bronze
1973,Edmonds,Washington,USA,1929.10.10,M,$10K - $30K,M,1,Partial High School,1993.02.21,Normal
1974,Walla Walla,Washington,USA,1921.06.21,M,$10K - $30K,F,1,Partial High School,1992.09.25,Normal
1975,Santa Fe,Mexico DF,Mexico,1940.06.28,M,$10K - $30K,M,1,Partial High School,1992.02.24,Normal
1976,San Andres,Mexico DF,Mexico,1957.07.13,S,$110K - $130K,F,0,Graduate Degree,1992.07.09,Bronze
1977,Yakima,Washington,USA,1962.10.02,M,$10K - $30K,M,1,Partial High School,1991.05.03,Normal
1978,Issaquah,Washington,USA,1972.07.20,S,$110K - $130K,F,0,Partial High School,1992.10.11,Bronze
1979,Bremerton,Washington,USA,1958.03.21,S,$30K - $50K,M,0,High School Degree,1994.02.06,Bronze
1980,Bellingham,Washington,USA,1915.09.09,M,$10K - $30K,F,4,Partial High School,1991.08.18,Normal
